
1,0.0300,-0.001208099303767,0.000000000000000,0.000000000000000,0.000000000000000,0.000000,-0.000000
2,0.0600,-0.001256321789697,-0.000078913042671,0.000000000000000,0.000000000000000,-0.000242,0.004390
3,0.0900,-0.001002781675197,0.000043357926188,-0.000000108777265,0.000000000000000,0.000132,-0.002412
4,0.1200,-0.001537771429867,0.000074848780059,-0.000000267376151,0.000000000000000,0.000228,-0.004164
5,0.1500,-0.001238280208781,-0.000005788946055,-0.000000265118302,0.000000000000000,-0.000019,0.000322
6,0.1800,-0.000860446307342,0.000058315534261,-0.000000169915310,0.000000000000000,0.000178,-0.003244
7,0.2100,-0.000905666383915,0.000056348766520,-0.000000003868037,0.000000000000000,0.000173,-0.003135
8,0.2400,-0.001237545046024,-0.000000037319147,0.000000320018103,0.000000000000000,0.000001,0.000002
9,0.2700,-0.001348054734990,-0.000023029619115,0.000000723880362,0.000000000000000,-0.000068,0.001281
10,0.3000,-0.001349614816718,0.000007381046544,0.000001101638190,0.000000000000000,0.000026,-0.000411
11,0.3300,-0.001302900724113,0.000018844531951,0.000001466763138,0.000000000000000,0.000062,-0.001048
12,0.3600,-0.001193740172312,0.000014207163986,0.000001880106879,0.000000000000000,0.000049,-0.000790
13,0.3900,-0.001018410664983,0.000009899336874,0.000002354545586,0.000000000000000,0.000037,-0.000551
14,0.4200,-0.001161253312603,0.000005537240668,0.000002881718501,0.000000000000000,0.000026,-0.000308
15,0.4500,-0.001159139093943,-0.000025960564017,0.000003454103535,0.000000000000000,-0.000069,0.001444
16,0.4800,-0.001349462545477,-0.000014201797967,0.000004027092473,0.000000000000000,-0.000031,0.000790
17,0.5100,-0.001270117470995,-0.000025612971513,0.000004578352673,0.000000000000000,-0.000065,0.001425
18,0.5400,-0.001158728147857,-0.000004788123533,0.000005113087809,0.000000000000000,0.000001,0.000266
19,0.5700,-0.001192010939121,-0.000007236305009,0.000005648847491,0.000000000000000,-0.000005,0.000403
20,0.6000,-0.001161253312603,-0.000026997824534,0.000006215529993,0.000000000000000,-0.000064,0.001502
21,0.6300,-0.001128048636019,-0.000024622779165,0.000006787311577,0.000000000000000,-0.000055,0.001370
22,0.6600,-0.001192144118249,-0.000025757708499,0.000007345088761,0.000000000000000,-0.000057,0.001433
23,0.6900,-0.001334621803835,-0.000035933710024,0.000007895340786,0.000000000000000,-0.000086,0.001999
24,0.7200,-0.001191320014186,-0.000040596594772,0.000008427172361,0.000000000000000,-0.000099,0.002258
25,0.7500,-0.001177514786832,-0.000017041636966,0.000008924680515,0.000000000000000,-0.000026,0.000948
26,0.7800,-0.001223596627824,-0.000032322230254,0.000009418185073,0.000000000000000,-0.000071,0.001798
27,0.8100,-0.001174613833427,-0.000042160492740,0.000009923305697,0.000000000000000,-0.000099,0.002345
28,0.8400,-0.001048132660799,-0.000034442251490,0.000010409704373,0.000000000000000,-0.000074,0.001916
