
1,0.0300,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,  0.000000,  0.000000,  0.000000,-0.000000
2,0.0600,-0.008095482364297,-0.000527339754626,0.008095482364297,0.000000000000000, -0.001619,  0.000000,  0.000000,0.048137
3,0.0900,-0.005377247929573,0.000525721290614,0.005377247929573,0.000000000000000,  0.001611, -0.000001, -0.000049,-0.047809
4,0.1200,-0.003659293055534,0.000296312093269,0.003659293055534,0.000000000000000,  0.000904, -0.000001, -0.000001,-0.026969
5,0.1500,-0.002711509354413,0.000143374869367,0.002711509354413,0.000000000000000,  0.000436, -0.000001,  0.000026,-0.013056
6,0.1800,-0.002150505781174,0.000060181642766,0.002150505781174,0.000000000000000,  0.000184, -0.000000,  0.000039,-0.005482
7,0.2100,-0.002260967157781,-0.000018402919522,0.002260967157781,0.000000000000000, -0.000052,  0.000001,  0.000045,0.001677
8,0.2400,-0.001868937164545,0.000012296717614,0.001868937164545,0.000000000000000,  0.000048,  0.000002,  0.000044,-0.001120
9,0.2700,-0.002688013948500,-0.000090497931524,0.002688013948500,0.000000000000000, -0.000262,  0.000004,  0.000046,0.008248
10,0.3000,-0.002733742818236,-0.000009154366126,0.002733742818236,0.000000000000000, -0.000008,  0.000005,  0.000039,0.000834
11,0.3300,-0.002618711441755,-0.000005516604688,0.002618711441755,0.000000000000000,  0.000008,  0.000006,  0.000040,0.000503
12,0.3600,-0.002121419645846,0.000005879833225,0.002121419645846,0.000000000000000,  0.000048,  0.000007,  0.000041,-0.000536
13,0.3900,-0.001688494347036,-0.000027102605600,0.001688494347036,0.000000000000000, -0.000048,  0.000009,  0.000045,0.002470
14,0.4200,-0.002080588601530,-0.000103519887489,0.002080588601530,0.000000000000000, -0.000277,  0.000010,  0.000045,0.009435
15,0.4500,-0.001280169002712,-0.000010197963093,0.001280169002712,0.000000000000000,  0.000014,  0.000011,  0.000039,0.000929
16,0.4800,-0.001767803914845,-0.000131995766424,0.001767803914845,0.000000000000000, -0.000355,  0.000013,  0.000042,0.012032
17,0.5100,-0.001445373520255,-0.000056759694417,0.001445373520255,0.000000000000000, -0.000119,  0.000014,  0.000034,0.005172
18,0.5400,-0.001182454638183,-0.000075941381510,0.001182454638183,0.000000000000000, -0.000174,  0.000015,  0.000034,0.006921
19,0.5700,-0.001286003738642,-0.000110567401862,0.001286003738642,0.000000000000000, -0.000276,  0.000016,  0.000032,0.010078
20,0.6000,-0.001905477605760,-0.000137615323183,0.001905477605760,0.000000000000000, -0.000356,  0.000017,  0.000027,0.012544
21,0.6300,-0.001211058348417,-0.000023940490792,0.001211058348417,0.000000000000000, -0.000004,  0.000017,  0.000019,0.002181
22,0.6600,-0.001378965564072,-0.000112275825813,0.001378965564072,0.000000000000000, -0.000273,  0.000018,  0.000023,0.010234
23,0.6900,-0.001612978056073,-0.000107417727122,0.001612978056073,0.000000000000000, -0.000255,  0.000019,  0.000019,0.009791
24,0.7200,-0.001311442814767,-0.000061585764342,0.001311442814767,0.000000000000000, -0.000113,  0.000019,  0.000015,0.005612
25,0.7500,-0.001394796185195,-0.000100171208032,0.001394796185195,0.000000000000000, -0.000229,  0.000020,  0.000016,0.009130
26,0.7800,-0.001352300867438,-0.000087111140601,0.001352300867438,0.000000000000000, -0.000188,  0.000020,  0.000013,0.007939
27,0.8100,-0.001548405736685,-0.000103753540316,0.001548405736685,0.000000000000000, -0.000237,  0.000020,  0.000011,0.009457
28,0.8400,-0.001582063734531,-0.000083776983956,0.001582063734531,0.000000000000000, -0.000175,  0.000021,  0.000009,0.007635
29,0.8700,-0.000778147950768,-0.000028004129490,0.000778147950768,0.000000000000000, -0.000002,  0.000021,  0.000008,0.002552
30,0.9000,-0.000834039412439,-0.000119046788313,0.000834039412439,0.000000000000000, -0.000281,  0.000021,  0.000012,0.010851
31,0.9300,-0.000705752521753,-0.000100339224446,0.000705752521753,0.000000000000000, -0.000222,  0.000021,  0.000008,0.009145
32,0.9600,-0.000739923678339,-0.000112696317956,0.000739923678339,0.000000000000000, -0.000259,  0.000022,  0.000006,0.010272
33,0.9900,-0.000916140154004,-0.000116179195174,0.000916140154004,0.000000000000000, -0.000269,  0.000022,  0.000003,0.010590
34,1.0200,-0.000140411779284,-0.000042713119910,0.000140411779284,0.000000000000000, -0.000044,  0.000022, -0.000001,0.003892
35,1.0500,-0.000720358453691,-0.000161801828654,0.000720358453691,0.000000000000000, -0.000409,  0.000022,  0.000002,0.014750
36,1.0800,-0.000430621206760,-0.000073169328971,0.000430621206760,0.000000000000000, -0.000137,  0.000022, -0.000005,0.006668
37,1.1100,-0.000415560789406,-0.000100300487247,0.000415560789406,0.000000000000000, -0.000221,  0.000022, -0.000005,0.009142
38,1.1400,-0.000905075110495,-0.000129072359414,0.000905075110495,0.000000000000000, -0.000310,  0.000021, -0.000007,0.011765
39,1.1700,-0.001022628508508,-0.000079194200225,0.001022628508508,0.000000000000000, -0.000158,  0.000021, -0.000012,0.007218
40,1.2000,-0.000463597476482,-0.000028603755709,0.000463597476482,0.000000000000000, -0.000005,  0.000021, -0.000012,0.002606
41,1.2300,-0.001035246998072,-0.000125653707073,0.001035246998072,0.000000000000000, -0.000304,  0.000020, -0.000008,0.011454
42,1.2600,-0.001042767427862,-0.000060397967900,0.001042767427862,0.000000000000000, -0.000105,  0.000020, -0.000013,0.005504
43,1.2900,-0.000474620610476,-0.000022240030376,0.000474620610476,0.000000000000000,  0.000011,  0.000020, -0.000012,0.002026
44,1.3200,-0.000545191578567,-0.000088053813670,0.000545191578567,0.000000000000000, -0.000192,  0.000019, -0.000007,0.008025
45,1.3500,-0.000537076964974,-0.000076341479144,0.000537076964974,0.000000000000000, -0.000157,  0.000019, -0.000009,0.006957
46,1.3800,-0.000008360482752,-0.000039845275751,0.000008360482752,0.000000000000000, -0.000046,  0.000019, -0.000010,0.003631
47,1.4100,-0.000113276764750,-0.000101079975138,0.000113276764750,0.000000000000000, -0.000235,  0.000019, -0.000007,0.009213
48,1.4400,-0.000321862287819,-0.000097586096672,0.000321862287819,0.000000000000000, -0.000226,  0.000018, -0.000011,0.008894
49,1.4700,0.000161174684763,-0.000038756261347,-0.000161174684763,0.000000000000000, -0.000047,  0.000018, -0.000013,0.003532
50,1.5000,-0.000339742749929,-0.000120349905046,0.000339742749929,0.000000000000000, -0.000299,  0.000018, -0.000011,0.010970
51,1.5300,-0.000532405450940,-0.000072771326813,0.000532405450940,0.000000000000000, -0.000154,  0.000017, -0.000016,0.006632
52,1.5600,-0.000534195452929,-0.000049371290515,0.000534195452929,0.000000000000000, -0.000084,  0.000017, -0.000017,0.004499
53,1.5900,-0.000440213829279,-0.000041671471990,0.000440213829279,0.000000000000000, -0.000063,  0.000016, -0.000017,0.003797
54,1.6200,-0.001045325770974,-0.000089976281743,0.001045325770974,0.000000000000000, -0.000213,  0.000016, -0.000015,0.008200
55,1.6500,-0.000454979017377,0.000015700761651,0.000454979017377,0.000000000000000,  0.000109,  0.000015, -0.000018,-0.001430
56,1.6800,-0.000631162896752,-0.000061548562371,0.000631162896752,0.000000000000000, -0.000130,  0.000015, -0.000012,0.005609
57,1.7100,-0.000715838745236,-0.000046363551519,0.000715838745236,0.000000000000000, -0.000085,  0.000014, -0.000013,0.004225
58,1.7400,-0.000367723405361,-0.000014016126443,0.000367723405361,0.000000000000000,  0.000013,  0.000014, -0.000012,0.001277
59,1.7700,-0.000994432717562,-0.000092533096904,0.000994432717562,0.000000000000000, -0.000229,  0.000014, -0.000009,0.008434
60,1.8000,-0.000925876200199,-0.000018257383999,0.000925876200199,0.000000000000000, -0.000002,  0.000013, -0.000013,0.001664
61,1.8300,-0.000664500519633,-0.000010425357686,0.000664500519633,0.000000000000000,  0.000020,  0.000013, -0.000010,0.000950
62,1.8600,-0.000440938398242,-0.000025435070711,0.000440938398242,0.000000000000000, -0.000027,  0.000013, -0.000007,0.002318
63,1.8900,-0.000711893662810,-0.000066980544943,0.000711893662810,0.000000000000000, -0.000155,  0.000013, -0.000005,0.006104
64,1.9200,-0.000383166596293,-0.000014671561985,0.000383166596293,0.000000000000000,  0.000005,  0.000012, -0.000007,0.001337
65,1.9500,-0.000313736498356,-0.000045814264013,0.000313736498356,0.000000000000000, -0.000092,  0.000012, -0.000004,0.004175
66,1.9800,-0.000308133661747,-0.000051141931181,0.000308133661747,0.000000000000000, -0.000108,  0.000012, -0.000005,0.004660
67,2.0100,-0.000178143382072,-0.000041160084947,0.000178143382072,0.000000000000000, -0.000078,  0.000012, -0.000005,0.003751
68,2.0400,-0.000346371904016,-0.000064152372943,0.000346371904016,0.000000000000000, -0.000150,  0.000012, -0.000005,0.005846
69,2.0700,-0.000194558873773,-0.000033386764699,0.000194558873773,0.000000000000000, -0.000056,  0.000012, -0.000007,0.003042
70,2.1000,-0.000202157534659,-0.000048768841225,0.000202157534659,0.000000000000000, -0.000104,  0.000011, -0.000006,0.004444
71,2.1300,-0.000273805111647,-0.000050280061259,0.000273805111647,0.000000000000000, -0.000109,  0.000011, -0.000007,0.004582
72,2.1600,-0.000615207478404,-0.000062611332396,0.000615207478404,0.000000000000000, -0.000148,  0.000011, -0.000008,0.005706
73,2.1900,-0.000453894957900,-0.000013549049072,0.000453894957900,0.000000000000000,  0.000001,  0.000011, -0.000010,0.001235
74,2.2200,-0.000638674944639,-0.000043514955905,0.000638674944639,0.000000000000000, -0.000092,  0.000010, -0.000008,0.003965
75,2.2500,-0.000462889671326,-0.000011586559594,0.000462889671326,0.000000000000000,  0.000005,  0.000010, -0.000009,0.001056
76,2.2800,-0.000603940337896,-0.000040423663449,0.000603940337896,0.000000000000000, -0.000084,  0.000010, -0.000006,0.003684
77,2.3100,-0.000675618648529,-0.000029406255635,0.000675618648529,0.000000000000000, -0.000051,  0.000010, -0.000007,0.002680
78,2.3400,-0.000380752608180,-0.000002869947366,0.000380752608180,0.000000000000000,  0.000030,  0.000010, -0.000006,0.000261
79,2.3700,-0.000832000747323,-0.000064998806920,0.000832000747323,0.000000000000000, -0.000162,  0.000009, -0.000003,0.005923
80,2.4000,-0.000648923218250,-0.000003313676416,0.000648923218250,0.000000000000000,  0.000027,  0.000009, -0.000006,0.000302
81,2.4300,-0.000427039340138,-0.000010424228094,0.000427039340138,0.000000000000000,  0.000005,  0.000009, -0.000004,0.000950
82,2.4600,-0.000437473878264,-0.000035709075746,0.000437473878264,0.000000000000000, -0.000073,  0.000009, -0.000002,0.003254
